Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6707035,-,b'Salta',b'Argentina',-24.72,-65.41,0,1230,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Clearsky GHI
2022,1,23,17,0,29.1,211,212,1,1063
2022,1,23,18,0,28.5,76,76,0,988
2022,1,23,19,0,27.6,51,51,0,853
2022,1,23,20,0,26.700000000000003,20,20,0,664
2022,1,23,21,0,25.8,46,46,0,441
2022,1,23,22,0,24.700000000000003,52,52,1,208
2022,1,23,23,0,23.700000000000003,13,13,0,22
2022,1,24,0,0,23.200000000000003,0,0,0,0
2022,1,24,1,0,22.900000000000002,0,0,0,0
2022,1,24,2,0,22.3,0,0,0,0
2022,1,24,3,0,21.400000000000002,0,0,0,0
2022,1,24,4,0,20.400000000000002,0,0,0,0
2022,1,24,5,0,19.5,0,0,0,0
2022,1,24,6,0,19.200000000000003,0,0,0,0
2022,1,24,7,0,19.200000000000003,0,0,0,0
2022,1,24,8,0,19.3,0,0,0,0
2022,1,24,9,0,19.3,0,0,0,0
2022,1,24,10,0,19.6,0,0,0,0
2022,1,24,11,0,20.5,69,69,3,184
2022,1,24,12,0,21.400000000000002,94,95,2,419
2022,1,24,13,0,22.700000000000003,241,242,1,648
2022,1,24,14,0,24.5,465,578,140,841
2022,1,24,15,0,26,335,833,539,978
2022,1,24,16,0,27,132,978,858,1053
2022,1,24,17,0,27.200000000000003,181,182,0,1056
2022,1,24,18,0,26.8,387,394,8,988
2022,1,24,19,0,25.8,331,344,16,853
2022,1,24,20,0,24.6,131,132,1,665
2022,1,24,21,0,23.6,198,210,25,444
2022,1,24,22,0,23,113,202,338,211
2022,1,24,23,0,22.5,13,13,0,22
2022,1,25,0,0,22.400000000000002,0,0,0,0
2022,1,25,1,0,22.200000000000003,0,0,0,0
2022,1,25,2,0,21.700000000000003,0,0,0,0
2022,1,25,3,0,21.3,0,0,0,0
2022,1,25,4,0,21.200000000000003,0,0,0,0
2022,1,25,5,0,21.1,0,0,0,0
2022,1,25,6,0,20.8,0,0,0,0
2022,1,25,7,0,20.6,0,0,0,0
2022,1,25,8,0,20.3,0,0,0,0
2022,1,25,9,0,19.700000000000003,0,0,0,0
2022,1,25,10,0,20.900000000000002,0,0,0,0
2022,1,25,11,0,23,101,165,273,165
2022,1,25,12,0,25.400000000000002,201,213,27,393
2022,1,25,13,0,27.5,396,467,109,620
2022,1,25,14,0,29,423,462,48,816
2022,1,25,15,0,29.900000000000002,471,693,240,959
2022,1,25,16,0,30.1,498,778,284,1032
2022,1,25,17,0,30,519,636,118,1034
2022,1,25,18,0,29.700000000000003,450,498,51,966
2022,1,25,19,0,28.900000000000002,428,597,205,831
2022,1,25,20,0,28,172,173,2,647
2022,1,25,21,0,26.700000000000003,10,10,0,423
2022,1,25,22,0,24.900000000000002,144,155,42,192
2022,1,25,23,0,23.8,10,10,0,15
2022,1,26,0,0,23.1,0,0,0,0
2022,1,26,1,0,22.400000000000002,0,0,0,0
2022,1,26,2,0,21.900000000000002,0,0,0,0
2022,1,26,3,0,21.5,0,0,0,0
2022,1,26,4,0,21.200000000000003,0,0,0,0
2022,1,26,5,0,21.1,0,0,0,0
2022,1,26,6,0,21.200000000000003,0,0,0,0
2022,1,26,7,0,21.3,0,0,0,0
2022,1,26,8,0,21,0,0,0,0
2022,1,26,9,0,21,0,0,0,0
2022,1,26,10,0,22.3,0,0,0,0
2022,1,26,11,0,24.5,75,176,433,176
2022,1,26,12,0,25.900000000000002,217,346,289,407
2022,1,26,13,0,26.400000000000002,143,633,759,633
2022,1,26,14,0,26.6,165,824,818,824
2022,1,26,15,0,27,184,962,843,962
2022,1,26,16,0,27.400000000000002,193,1039,859,1039
2022,1,26,17,0,27.8,191,1045,864,1045
2022,1,26,18,0,27.900000000000002,129,129,0,980
2022,1,26,19,0,27.3,34,34,0,844
2022,1,26,20,0,26.3,113,113,0,656
2022,1,26,21,0,25.1,10,10,0,432
2022,1,26,22,0,24,47,47,0,202
2022,1,26,23,0,23.200000000000003,6,6,0,19
2022,1,27,0,0,23,0,0,0,0
2022,1,27,1,0,22.6,0,0,0,0
2022,1,27,2,0,22.200000000000003,0,0,0,0
2022,1,27,3,0,21.6,0,0,0,0
2022,1,27,4,0,21,0,0,0,0
2022,1,27,5,0,20.3,0,0,0,0
2022,1,27,6,0,19.8,0,0,0,0
2022,1,27,7,0,19.6,0,0,0,0
2022,1,27,8,0,19.5,0,0,0,0
2022,1,27,9,0,19.400000000000002,0,0,0,0
2022,1,27,10,0,19.700000000000003,0,0,0,0
2022,1,27,11,0,20.200000000000003,31,31,0,176
2022,1,27,12,0,20.8,76,76,0,414
2022,1,27,13,0,20.900000000000002,153,153,0,645
2022,1,27,14,0,21,123,123,0,842
2022,1,27,15,0,21.200000000000003,327,328,1,984
2022,1,27,16,0,21.700000000000003,306,306,1,1062
2022,1,27,17,0,22.200000000000003,362,363,1,1069
2022,1,27,18,0,22.5,273,274,0,1003
2022,1,27,19,0,22.400000000000002,465,650,224,870
2022,1,27,20,0,21.8,342,388,69,682
2022,1,27,21,0,20.8,178,179,2,455
2022,1,27,22,0,19.700000000000003,131,156,97,214
2022,1,27,23,0,19,7,7,0,20
2022,1,28,0,0,18.6,0,0,0,0
2022,1,28,1,0,18.400000000000002,0,0,0,0
2022,1,28,2,0,18.1,0,0,0,0
2022,1,28,3,0,17.900000000000002,0,0,0,0
2022,1,28,4,0,17.6,0,0,0,0
2022,1,28,5,0,17.2,0,0,0,0
2022,1,28,6,0,16.900000000000002,0,0,0,0
2022,1,28,7,0,16.5,0,0,0,0
2022,1,28,8,0,16.2,0,0,0,0
2022,1,28,9,0,16,0,0,0,0
2022,1,28,10,0,16.6,0,0,0,0
2022,1,28,11,0,18.3,49,49,0,174
2022,1,28,12,0,20.900000000000002,200,205,10,413
2022,1,28,13,0,23.1,353,396,66,647
2022,1,28,14,0,24.400000000000002,478,602,154,844
2022,1,28,15,0,25.1,152,990,909,990
2022,1,28,16,0,25.5,555,722,170,1063
2022,1,28,17,0,25.400000000000002,523,573,50,1066
2022,1,28,18,0,24.900000000000002,304,305,1,977
2022,1,28,19,0,24.200000000000003,371,374,4,839
2022,1,28,20,0,23,147,147,0,650
2022,1,28,21,0,21.8,115,115,0,426
2022,1,28,22,0,20.400000000000002,25,25,0,196
2022,1,28,23,0,19.200000000000003,7,7,0,16
2022,1,29,0,0,18.8,0,0,0,0
2022,1,29,1,0,18.5,0,0,0,0
2022,1,29,2,0,18.400000000000002,0,0,0,0
2022,1,29,3,0,18.2,0,0,0,0
2022,1,29,4,0,18,0,0,0,0
2022,1,29,5,0,17.8,0,0,0,0
2022,1,29,6,0,17.7,0,0,0,0
2022,1,29,7,0,17.400000000000002,0,0,0,0
2022,1,29,8,0,17,0,0,0,0
2022,1,29,9,0,16.900000000000002,0,0,0,0
2022,1,29,10,0,18.400000000000002,0,0,0,0
2022,1,29,11,0,21,114,116,8,175
2022,1,29,12,0,23.3,111,413,682,413
2022,1,29,13,0,24.900000000000002,135,647,799,647
2022,1,29,14,0,26,484,624,174,844
2022,1,29,15,0,26.700000000000003,478,864,420,994
2022,1,29,16,0,26.8,340,341,1,1067
2022,1,29,17,0,26.700000000000003,483,496,13,1069
2022,1,29,18,0,26.200000000000003,496,561,70,1002
2022,1,29,19,0,25.200000000000003,434,517,100,863
2022,1,29,20,0,24,209,209,0,672
2022,1,29,21,0,22.8,104,104,0,442
2022,1,29,22,0,21.200000000000003,85,86,1,204
2022,1,29,23,0,19.900000000000002,10,10,0,18
2022,1,30,0,0,19.700000000000003,0,0,0,0
2022,1,30,1,0,19.6,0,0,0,0
2022,1,30,2,0,19.3,0,0,0,0
2022,1,30,3,0,18.8,0,0,0,0
2022,1,30,4,0,18.400000000000002,0,0,0,0
2022,1,30,5,0,18.1,0,0,0,0
2022,1,30,6,0,18.1,0,0,0,0
2022,1,30,7,0,18.1,0,0,0,0
2022,1,30,8,0,17.8,0,0,0,0
2022,1,30,9,0,17.5,0,0,0,0
2022,1,30,10,0,19.1,0,0,0,0
2022,1,30,11,0,22.200000000000003,66,175,492,175
2022,1,30,12,0,24.5,99,416,719,416
2022,1,30,13,0,26,121,651,829,651
2022,1,30,14,0,27.1,141,847,880,847
2022,1,30,15,0,27.700000000000003,160,983,895,983
2022,1,30,16,0,27.900000000000002,177,1058,897,1058
2022,1,30,17,0,27.8,186,1058,884,1058
2022,1,30,18,0,27.3,197,982,841,982
2022,1,30,19,0,26.400000000000002,341,751,497,842
2022,1,30,20,0,25.400000000000002,257,261,6,650
2022,1,30,21,0,24.200000000000003,225,397,363,424
2022,1,30,22,0,22.700000000000003,96,194,379,194
2022,1,30,23,0,21.700000000000003,10,10,0,15
2022,1,31,0,0,21.400000000000002,0,0,0,0
2022,1,31,1,0,21.3,0,0,0,0
2022,1,31,2,0,20.900000000000002,0,0,0,0
2022,1,31,3,0,20.400000000000002,0,0,0,0
2022,1,31,4,0,19.900000000000002,0,0,0,0
2022,1,31,5,0,19.400000000000002,0,0,0,0
2022,1,31,6,0,19.1,0,0,0,0
2022,1,31,7,0,19,0,0,0,0
2022,1,31,8,0,18.900000000000002,0,0,0,0
2022,1,31,9,0,18.7,0,0,0,0
2022,1,31,10,0,20.1,0,0,0,0
2022,1,31,11,0,23.200000000000003,65,172,489,172
2022,1,31,12,0,25.1,98,413,717,413
2022,1,31,13,0,26.3,120,646,826,646
2022,1,31,14,0,27.200000000000003,136,845,885,845
2022,1,31,15,0,27.6,147,990,919,990
2022,1,31,16,0,27.700000000000003,507,573,66,1066
2022,1,31,17,0,27.400000000000002,116,116,0,1069
2022,1,31,18,0,26.8,451,799,372,985
2022,1,31,19,0,26,332,725,478,850
2022,1,31,20,0,25.3,19,19,0,662
2022,1,31,21,0,24.400000000000002,122,124,2,436
2022,1,31,22,0,22.900000000000002,118,123,19,200
2022,1,31,23,0,22.200000000000003,7,7,0,15
2022,2,1,0,0,22.200000000000003,0,0,0,0
2022,2,1,1,0,22.1,0,0,0,0
2022,2,1,2,0,21.900000000000002,0,0,0,0
2022,2,1,3,0,21.5,0,0,0,0
2022,2,1,4,0,20.900000000000002,0,0,0,0
2022,2,1,5,0,20.400000000000002,0,0,0,0
2022,2,1,6,0,19.900000000000002,0,0,0,0
2022,2,1,7,0,19.700000000000003,0,0,0,0
2022,2,1,8,0,19.400000000000002,0,0,0,0
2022,2,1,9,0,19.200000000000003,0,0,0,0
2022,2,1,10,0,20.200000000000003,0,0,0,0
2022,2,1,11,0,22.5,84,154,320,154
2022,2,1,12,0,24.200000000000003,153,382,524,382
2022,2,1,13,0,25.5,209,607,627,607
2022,2,1,14,0,26.5,266,793,659,793
2022,2,1,15,0,26.900000000000002,285,937,711,937
2022,2,1,16,0,27.1,550,826,282,1002
2022,2,1,17,0,26.700000000000003,369,374,5,993
2022,2,1,18,0,26.200000000000003,320,324,4,922
2022,2,1,19,0,25.5,477,776,364,783
2022,2,1,20,0,24.700000000000003,344,596,377,596
2022,2,1,21,0,23.700000000000003,264,375,235,375
2022,2,1,22,0,22.200000000000003,27,27,0,145
2022,2,1,23,0,21.200000000000003,4,4,1,4
2022,2,2,0,0,20.8,0,0,0,0
2022,2,2,1,0,20.400000000000002,0,0,0,0
2022,2,2,2,0,20,0,0,0,0
2022,2,2,3,0,19.400000000000002,0,0,0,0
2022,2,2,4,0,18.7,0,0,0,0
2022,2,2,5,0,18.5,0,0,0,0
2022,2,2,6,0,18.6,0,0,0,0
2022,2,2,7,0,18.6,0,0,0,0
2022,2,2,8,0,18.400000000000002,0,0,0,0
2022,2,2,9,0,18.2,0,0,0,0
2022,2,2,10,0,19.8,0,0,0,0
2022,2,2,11,0,23,76,158,377,158
2022,2,2,12,0,25.1,124,393,618,393
2022,2,2,13,0,26.6,155,625,742,625
2022,2,2,14,0,27.700000000000003,177,824,811,824
2022,2,2,15,0,28.400000000000002,232,947,781,947
2022,2,2,16,0,28.6,266,1017,766,1017
2022,2,2,17,0,28.5,551,623,73,1015
2022,2,2,18,0,27.900000000000002,309,943,681,943
2022,2,2,19,0,27,320,799,582,799
2022,2,2,20,0,25.900000000000002,266,277,16,611
2022,2,2,21,0,24.5,238,387,316,387
2022,2,2,22,0,23,125,165,156,165
2022,2,2,23,0,21.900000000000002,6,6,5,6
2022,2,3,0,0,21.5,0,0,0,0
2022,2,3,1,0,20.8,0,0,0,0
2022,2,3,2,0,20.200000000000003,0,0,0,0
2022,2,3,3,0,19.700000000000003,0,0,0,0
2022,2,3,4,0,19.200000000000003,0,0,0,0
2022,2,3,5,0,18.900000000000002,0,0,0,0
2022,2,3,6,0,18.400000000000002,0,0,0,0
2022,2,3,7,0,18.3,0,0,0,0
2022,2,3,8,0,18.3,0,0,0,0
2022,2,3,9,0,18.2,0,0,0,0
2022,2,3,10,0,19.6,0,0,0,0
2022,2,3,11,0,22.8,84,150,308,150
2022,2,3,12,0,25.200000000000003,241,252,25,382
2022,2,3,13,0,26.8,162,162,0,617
2022,2,3,14,0,28,504,629,157,818
2022,2,3,15,0,28.900000000000002,212,967,825,967
2022,2,3,16,0,29.200000000000003,426,901,485,1040
2022,2,3,17,0,29.200000000000003,453,887,441,1039
2022,2,3,18,0,28.5,573,819,265,965
2022,2,3,19,0,27.6,485,566,99,821
2022,2,3,20,0,26.400000000000002,226,630,607,630
2022,2,3,21,0,24.900000000000002,281,298,36,401
2022,2,3,22,0,23.400000000000002,147,151,19,176
2022,2,3,23,0,22.5,5,5,0,9
2022,2,4,0,0,22.3,0,0,0,0
2022,2,4,1,0,21.900000000000002,0,0,0,0
2022,2,4,2,0,21.5,0,0,0,0
2022,2,4,3,0,21.1,0,0,0,0
2022,2,4,4,0,20.8,0,0,0,0
2022,2,4,5,0,20.200000000000003,0,0,0,0
2022,2,4,6,0,19.5,0,0,0,0
2022,2,4,7,0,19.1,0,0,0,0
2022,2,4,8,0,18.6,0,0,0,0
2022,2,4,9,0,17.8,0,0,0,0
2022,2,4,10,0,18.8,0,0,0,0
2022,2,4,11,0,21.900000000000002,15,15,0,165
2022,2,4,12,0,24.8,141,141,1,411
2022,2,4,13,0,27.3,169,169,0,653
2022,2,4,14,0,28.8,335,337,2,858
2022,2,4,15,0,29.6,545,708,178,1003
2022,2,4,16,0,30.1,149,1077,949,1077
2022,2,4,17,0,30,152,1075,939,1075
2022,2,4,18,0,29.5,176,993,878,993
2022,2,4,19,0,28.400000000000002,198,802,736,849
2022,2,4,20,0,27.1,16,16,0,655
2022,2,4,21,0,25.5,214,381,356,425
2022,2,4,22,0,23.5,7,7,0,189
2022,2,4,23,0,22.200000000000003,6,6,0,11
2022,2,5,0,0,21.6,0,0,0,0
2022,2,5,1,0,21.1,0,0,0,0
2022,2,5,2,0,20.700000000000003,0,0,0,0
2022,2,5,3,0,20.400000000000002,0,0,0,0
2022,2,5,4,0,19.8,0,0,0,0
2022,2,5,5,0,19.3,0,0,0,0
2022,2,5,6,0,18.900000000000002,0,0,0,0
2022,2,5,7,0,18.6,0,0,0,0
2022,2,5,8,0,18.1,0,0,0,0
2022,2,5,9,0,17.1,0,0,0,0
2022,2,5,10,0,17,0,0,0,0
2022,2,5,11,0,18.5,47,47,0,167
2022,2,5,12,0,20.400000000000002,243,262,46,413
2022,2,5,13,0,22.400000000000002,339,540,320,652
2022,2,5,14,0,23.900000000000002,424,477,66,853
2022,2,5,15,0,25.200000000000003,126,1001,958,1001
2022,2,5,16,0,25.700000000000003,132,1080,970,1080
2022,2,5,17,0,25.900000000000002,541,707,169,1085
2022,2,5,18,0,25.6,177,177,0,1014
2022,2,5,19,0,24.8,131,876,907,876
2022,2,5,20,0,23.700000000000003,277,279,3,678
2022,2,5,21,0,22.3,113,441,702,441
2022,2,5,22,0,20.3,79,199,480,199
2022,2,5,23,0,18.900000000000002,5,5,0,14
2022,2,6,0,0,18.400000000000002,0,0,0,0
2022,2,6,1,0,18.1,0,0,0,0
2022,2,6,2,0,17.8,0,0,0,0
2022,2,6,3,0,17.7,0,0,0,0
2022,2,6,4,0,17.400000000000002,0,0,0,0
2022,2,6,5,0,17.2,0,0,0,0
2022,2,6,6,0,17,0,0,0,0
2022,2,6,7,0,16.7,0,0,0,0
2022,2,6,8,0,16.400000000000002,0,0,0,0
2022,2,6,9,0,16.1,0,0,0,0
2022,2,6,10,0,16.1,0,0,0,0
2022,2,6,11,0,16.5,25,25,0,156
2022,2,6,12,0,17.3,50,50,0,396
2022,2,6,13,0,18.7,179,179,0,632
2022,2,6,14,0,20.1,190,190,0,832
2022,2,6,15,0,21.1,282,283,0,972
2022,2,6,16,0,22,244,245,0,1051
2022,2,6,17,0,22.5,200,200,0,1057
2022,2,6,18,0,22.400000000000002,261,261,0,991
2022,2,6,19,0,21.900000000000002,280,281,1,850
2022,2,6,20,0,21,319,331,17,655
2022,2,6,21,0,19.900000000000002,182,182,2,424
2022,2,6,22,0,18.6,62,62,0,191
2022,2,6,23,0,17.8,5,5,0,12
2022,2,7,0,0,17.5,0,0,0,0
2022,2,7,1,0,17.400000000000002,0,0,0,0
2022,2,7,2,0,17.2,0,0,0,0
2022,2,7,3,0,16.900000000000002,0,0,0,0
2022,2,7,4,0,16.6,0,0,0,0
2022,2,7,5,0,16.3,0,0,0,0
2022,2,7,6,0,16.1,0,0,0,0
2022,2,7,7,0,15.8,0,0,0,0
2022,2,7,8,0,15.5,0,0,0,0
2022,2,7,9,0,15.200000000000001,0,0,0,0
2022,2,7,10,0,16.1,0,0,0,0
2022,2,7,11,0,17.8,20,20,0,156
2022,2,7,12,0,19.900000000000002,102,102,0,397
2022,2,7,13,0,22,273,275,4,635
2022,2,7,14,0,23.5,389,400,13,836
2022,2,7,15,0,24.5,253,254,0,976
2022,2,7,16,0,24.900000000000002,216,216,0,1050
2022,2,7,17,0,24.8,447,451,4,1053
2022,2,7,18,0,24.400000000000002,232,232,0,981
2022,2,7,19,0,23.700000000000003,377,435,71,841
2022,2,7,20,0,22.6,173,174,1,644
2022,2,7,21,0,21.3,181,189,18,412
2022,2,7,22,0,19.900000000000002,43,43,0,178
2022,2,7,23,0,18.8,3,3,0,7
2022,2,8,0,0,18.5,0,0,0,0
2022,2,8,1,0,18.2,0,0,0,0
2022,2,8,2,0,18,0,0,0,0
2022,2,8,3,0,17.7,0,0,0,0
2022,2,8,4,0,17.3,0,0,0,0
2022,2,8,5,0,17,0,0,0,0
2022,2,8,6,0,16.7,0,0,0,0
2022,2,8,7,0,16.5,0,0,0,0
2022,2,8,8,0,16.3,0,0,0,0
2022,2,8,9,0,16.3,0,0,0,0
2022,2,8,10,0,17.3,0,0,0,0
2022,2,8,11,0,19.700000000000003,9,9,0,144
2022,2,8,12,0,21.8,257,302,108,380
2022,2,8,13,0,23.400000000000002,169,169,0,616
2022,2,8,14,0,24.700000000000003,429,478,63,816
2022,2,8,15,0,25.5,489,558,76,970
2022,2,8,16,0,25.8,568,747,184,1045
2022,2,8,17,0,25.700000000000003,510,545,36,1049
2022,2,8,18,0,25.1,547,697,162,975
2022,2,8,19,0,24.200000000000003,387,394,9,836
2022,2,8,20,0,23.200000000000003,190,190,0,646
2022,2,8,21,0,22,19,19,0,415
2022,2,8,22,0,20.5,41,41,0,182
2022,2,8,23,0,19.700000000000003,3,3,0,9
2022,2,9,0,0,19.5,0,0,0,0
2022,2,9,1,0,19.200000000000003,0,0,0,0
2022,2,9,2,0,18.7,0,0,0,0
2022,2,9,3,0,18.1,0,0,0,0
2022,2,9,4,0,17.7,0,0,0,0
2022,2,9,5,0,17.3,0,0,0,0
2022,2,9,6,0,17,0,0,0,0
2022,2,9,7,0,16.8,0,0,0,0
2022,2,9,8,0,16.7,0,0,0,0
2022,2,9,9,0,16.6,0,0,0,0
2022,2,9,10,0,17.900000000000002,0,0,0,0
2022,2,9,11,0,20.8,54,156,510,156
2022,2,9,12,0,23.200000000000003,83,400,754,400
2022,2,9,13,0,25,100,640,866,640
2022,2,9,14,0,26.200000000000003,116,841,920,841
2022,2,9,15,0,27,122,990,955,990
2022,2,9,16,0,27.3,132,1068,962,1068
2022,2,9,17,0,27.1,117,1023,926,1069
2022,2,9,18,0,26.5,401,800,431,990
2022,2,9,19,0,25.900000000000002,400,590,233,846
2022,2,9,20,0,24.900000000000002,339,434,145,649
2022,2,9,21,0,23.8,134,419,618,419
2022,2,9,22,0,22.1,88,183,392,183
2022,2,9,23,0,20.900000000000002,0,0,0,0
2022,2,10,0,0,20.5,0,0,0,0
2022,2,10,1,0,20.200000000000003,0,0,0,0
2022,2,10,2,0,19.700000000000003,0,0,0,0
2022,2,10,3,0,19.200000000000003,0,0,0,0
2022,2,10,4,0,18.8,0,0,0,0
2022,2,10,5,0,18.400000000000002,0,0,0,0
2022,2,10,6,0,18.2,0,0,0,0
2022,2,10,7,0,18,0,0,0,0
2022,2,10,8,0,17.900000000000002,0,0,0,0
2022,2,10,9,0,17.7,0,0,0,0
2022,2,10,10,0,19.1,0,0,0,0
2022,2,10,11,0,22.400000000000002,64,147,425,147
2022,2,10,12,0,24.900000000000002,102,386,678,386
2022,2,10,13,0,26.700000000000003,125,625,804,625
2022,2,10,14,0,28,142,827,870,827
2022,2,10,15,0,28.900000000000002,136,982,932,982
2022,2,10,16,0,29.3,153,1058,931,1058
2022,2,10,17,0,29.3,170,1009,858,1057
2022,2,10,18,0,28.8,461,763,327,968
2022,2,10,19,0,27.900000000000002,421,649,280,826
2022,2,10,20,0,26.8,357,428,107,630
2022,2,10,21,0,25.3,105,105,1,402
2022,2,10,22,0,23.1,100,170,294,170
2022,2,10,23,0,21.5,0,0,0,0
2022,2,11,0,0,20.700000000000003,0,0,0,0
2022,2,11,1,0,20.3,0,0,0,0
2022,2,11,2,0,20.1,0,0,0,0
2022,2,11,3,0,19.8,0,0,0,0
2022,2,11,4,0,19.3,0,0,0,0
2022,2,11,5,0,18.7,0,0,0,0
2022,2,11,6,0,18.1,0,0,0,0
2022,2,11,7,0,17.400000000000002,0,0,0,0
2022,2,11,8,0,16.8,0,0,0,0
2022,2,11,9,0,16.400000000000002,0,0,0,0
2022,2,11,10,0,18,0,0,0,0
2022,2,11,11,0,22.400000000000002,41,41,0,148
2022,2,11,12,0,25.400000000000002,248,309,147,391
2022,2,11,13,0,27.1,369,428,95,628
2022,2,11,14,0,28.200000000000003,134,828,883,828
2022,2,11,15,0,28.8,538,734,217,973
2022,2,11,16,0,29,489,932,456,1042
2022,2,11,17,0,28.8,196,1001,824,1044
2022,2,11,18,0,28.400000000000002,470,724,275,955
2022,2,11,19,0,27.5,461,536,93,813
2022,2,11,20,0,26.200000000000003,306,314,11,620
2022,2,11,21,0,24.700000000000003,66,66,0,389
2022,2,11,22,0,23.1,42,42,0,164
2022,2,11,23,0,22.400000000000002,0,0,0,0
2022,2,12,0,0,21.900000000000002,0,0,0,0
2022,2,12,1,0,21.200000000000003,0,0,0,0
2022,2,12,2,0,20.3,0,0,0,0
2022,2,12,3,0,19.400000000000002,0,0,0,0
2022,2,12,4,0,18,0,0,0,0
2022,2,12,5,0,17,0,0,0,0
2022,2,12,6,0,17.1,0,0,0,0
2022,2,12,7,0,17.3,0,0,0,0
2022,2,12,8,0,17.3,0,0,0,0
2022,2,12,9,0,17,0,0,0,0
2022,2,12,10,0,17.2,0,0,0,0
2022,2,12,11,0,17.5,41,41,0,143
2022,2,12,12,0,18.3,28,28,0,383
2022,2,12,13,0,19.5,125,125,0,620
2022,2,12,14,0,20.900000000000002,223,223,0,823
2022,2,12,15,0,21.900000000000002,334,335,1,972
2022,2,12,16,0,22.6,342,343,1,1051
2022,2,12,17,0,22.900000000000002,347,354,7,1056
2022,2,12,18,0,22.8,159,159,0,980
2022,2,12,19,0,21.900000000000002,323,325,2,837
2022,2,12,20,0,20.700000000000003,374,428,82,645
2022,2,12,21,0,19.3,93,93,0,419
2022,2,12,22,0,17.8,31,31,0,182
2022,2,12,23,0,17,0,0,0,0
2022,2,13,0,0,16.7,0,0,0,0
2022,2,13,1,0,16.400000000000002,0,0,0,0
2022,2,13,2,0,16,0,0,0,0
2022,2,13,3,0,15.700000000000001,0,0,0,0
2022,2,13,4,0,15.4,0,0,0,0
2022,2,13,5,0,15,0,0,0,0
2022,2,13,6,0,14.600000000000001,0,0,0,0
2022,2,13,7,0,14.100000000000001,0,0,0,0
2022,2,13,8,0,13.9,0,0,0,0
2022,2,13,9,0,13.700000000000001,0,0,0,0
2022,2,13,10,0,14.700000000000001,0,0,0,0
2022,2,13,11,0,17.1,26,26,0,146
2022,2,13,12,0,20.1,146,152,13,389
2022,2,13,13,0,22.3,206,206,1,631
2022,2,13,14,0,23.900000000000002,279,279,1,835
2022,2,13,15,0,25.1,403,406,4,993
2022,2,13,16,0,25.900000000000002,244,244,0,1073
2022,2,13,17,0,26.200000000000003,520,601,83,1075
2022,2,13,18,0,25.900000000000002,485,537,56,1003
2022,2,13,19,0,25.200000000000003,449,547,121,863
2022,2,13,20,0,24.1,306,316,15,666
2022,2,13,21,0,22.5,131,131,0,432
2022,2,13,22,0,20.5,26,26,0,186
2022,2,13,23,0,19.200000000000003,0,0,0,0
2022,2,14,0,0,18.6,0,0,0,0
2022,2,14,1,0,18.400000000000002,0,0,0,0
2022,2,14,2,0,17.900000000000002,0,0,0,0
2022,2,14,3,0,17.5,0,0,0,0
2022,2,14,4,0,17.400000000000002,0,0,0,0
2022,2,14,5,0,17.5,0,0,0,0
2022,2,14,6,0,17.400000000000002,0,0,0,0
2022,2,14,7,0,17.400000000000002,0,0,0,0
2022,2,14,8,0,17.400000000000002,0,0,0,0
2022,2,14,9,0,17.2,0,0,0,0
2022,2,14,10,0,18.2,0,0,0,0
2022,2,14,11,0,21.200000000000003,51,146,501,146
2022,2,14,12,0,23.5,81,389,746,389
2022,2,14,13,0,25.3,101,628,858,628
2022,2,14,14,0,26.700000000000003,115,831,915,831
2022,2,14,15,0,27.700000000000003,435,854,464,981
2022,2,14,16,0,28.200000000000003,363,858,511,1060
2022,2,14,17,0,28.400000000000002,558,807,256,1061
2022,2,14,18,0,27.8,514,806,318,982
2022,2,14,19,0,27.1,370,788,516,839
2022,2,14,20,0,26,341,379,57,642
2022,2,14,21,0,24.400000000000002,243,257,30,409
2022,2,14,22,0,22.5,105,106,3,170
2022,2,14,23,0,21.3,0,0,0,0
2022,2,15,0,0,20.8,0,0,0,0
2022,2,15,1,0,20.400000000000002,0,0,0,0
2022,2,15,2,0,20.1,0,0,0,0
2022,2,15,3,0,19.700000000000003,0,0,0,0
2022,2,15,4,0,19.3,0,0,0,0
2022,2,15,5,0,19,0,0,0,0
2022,2,15,6,0,18.8,0,0,0,0
2022,2,15,7,0,18.7,0,0,0,0
2022,2,15,8,0,18.6,0,0,0,0
